type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,skratta,sova,titta,stanna,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,space,10.7961658001,,,,,,,,,2021_Apr_09_0829,59.7659327,sp13_replication_swe,1,51,
training,gråta,grubbla,viska,ropa,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,space,17.2934062,,,,,,,,,2021_Apr_09_0829,59.7659327,sp13_replication_swe,1,51,
training,prata,rodna,le,anta,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,space,7.38829350006,,,,,,,,,2021_Apr_09_0829,59.7659327,sp13_replication_swe,1,51,
training,falla,smaka,vakna,lukta,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,space,7.34381350002,,,,,,,,,2021_Apr_09_0829,59.7659327,sp13_replication_swe,1,51,
training,rodna,falla,gråta,stanna,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,2,,,,,space,20.2076032,b,12.1110865,return,1203.7558096,space,30.5929470999,,,2021_Apr_09_0829,59.7659327,sp13_replication_swe,1,51,
training,sova,ropa,grubbla,vakna,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,0,,,,,space,12.2412313001,,,,,,,,,2021_Apr_09_0829,59.7659327,sp13_replication_swe,1,51,
training,prata,skratta,viska,titta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,1,,,,,space,8.75225320004,,,,,,,,,2021_Apr_09_0829,59.7659327,sp13_replication_swe,1,51,
training,smaka,le,lukta,anta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,space,15.5956797,,,,,,,,,2021_Apr_09_0829,59.7659327,sp13_replication_swe,1,51,
arm,tvätta,hiva,peta,rista,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,11.4572834,b,61.5713494,,,,,space,2.50032560003,2021_Apr_09_0829,59.7659327,sp13_replication_swe,1,51,
leg,jogga,halta,marschera,rusa,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,55.2606585,,,,,,,,,2021_Apr_09_0829,59.7659327,sp13_replication_swe,1,51,
leg,tassa,lunka,kliva,halka,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,2,2,2,space,8.67602230003,,,,,,,,,2021_Apr_09_0829,59.7659327,sp13_replication_swe,1,51,
leg,ila,snubbla,skynda,smyga,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,3,3,3,space,9.0961809,,,,,,,,,2021_Apr_09_0829,59.7659327,sp13_replication_swe,1,51,
