type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,sova,stanna,anta,smaka,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,space,9.8348118,,,,,,,,,2021_Apr_16_1503,59.3832691201,sp13_replication_swe,1,55,
training,viska,titta,grubbla,rodna,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,space,4.086752,,,,,,,,,2021_Apr_16_1503,59.3832691201,sp13_replication_swe,1,55,
training,prata,falla,gråta,ropa,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,space,3.5338315,,,,,,,,,2021_Apr_16_1503,59.3832691201,sp13_replication_swe,1,55,
training,vakna,skratta,lukta,le,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,space,3.4148369,,,,,,,,,2021_Apr_16_1503,59.3832691201,sp13_replication_swe,1,55,
training,gråta,rodna,lukta,sova,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,3,,,,,space,8.6169065,b,4.2894609,return,756.4530277,space,26.5792791,,,2021_Apr_16_1503,59.3832691201,sp13_replication_swe,1,55,
training,titta,stanna,ropa,le,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,space,3.784746,,,,,,,,,2021_Apr_16_1503,59.3832691201,sp13_replication_swe,1,55,
training,skratta,prata,smaka,vakna,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,0,,,,,space,10.2405336,,,,,,,,,2021_Apr_16_1503,59.3832691201,sp13_replication_swe,1,55,
training,anta,grubbla,falla,viska,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,2,,,,,space,4.3441738,,,,,,,,,2021_Apr_16_1503,59.3832691201,sp13_replication_swe,1,55,
leg,halka,fly,skejta,snava,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,7.3955458,b,4.441712,,,,,space,1.3342648,2021_Apr_16_1503,59.3832691201,sp13_replication_swe,1,55,
arm,slå,sno,repa,fånga,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,3.9475778,,,,,,,,,2021_Apr_16_1503,59.3832691201,sp13_replication_swe,1,55,
arm,grabba,knacka,hissa,rota,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,2,2,2,space,10.6471774,,,,,,,,,2021_Apr_16_1503,59.3832691201,sp13_replication_swe,1,55,
leg,skutta,tassa,promenera,sparka,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,3,3,3,space,9.0668663,,,,,,,,,2021_Apr_16_1503,59.3832691201,sp13_replication_swe,1,55,
arm,skyffla,norpa,tvätta,klippa,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,4,4,4,space,9.5478829,,,,,,,,,2021_Apr_16_1503,59.3832691201,sp13_replication_swe,1,55,
leg,vandra,flanera,stappla,vanka,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,5,5,5,space,11.8673364,,,,,,,,,2021_Apr_16_1503,59.3832691201,sp13_replication_swe,1,55,
