type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,anta,prata,viska,lukta,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,space,26.2949636,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
training,falla,smaka,stanna,grubbla,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,space,6.1717377,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
training,vakna,gråta,ropa,rodna,,,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,space,8.8214285,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
training,sova,skratta,titta,le,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,space,8.91083590002,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
training,le,lukta,rodna,falla,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,space,5.63741479997,b,8.99191709998,return,4.97472520001,space,5.53133259999,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
training,prata,titta,smaka,vakna,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,2,,,,,space,5.63411659998,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
training,stanna,sova,skratta,ropa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,1,,,,,space,5.71683809999,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
training,grubbla,gråta,viska,anta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,space,6.46542369999,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
leg,jogga,knalla,stampa,halta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,5.76804130001,b,6.84155879999,,,,,space,2.85012240001,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
arm,skyffla,norpa,tvätta,klippa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,9.4383291,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
arm,grabba,knacka,hissa,rota,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,2,2,2,space,9.2904418,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
leg,vingla,knäa,ragla,cykla,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,3,3,3,space,11.7232831,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
arm,skala,vika,slunga,peta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,4,4,4,space,7.03817400002,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
arm,rista,kasta,slipa,klicka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,5,5,5,space,8.7584015,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
leg,marschera,ränna,stövla,stega,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,6,6,6,space,6.9648087,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
leg,skynda,linka,svassa,kila,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,7,7,7,space,7.06787490001,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
arm,pilla,bulta,plocka,klappa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,8,8,8,space,7.5109013,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
leg,skrida,vackla,hoppa,stiga,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,9,9,9,space,10.1921352,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
arm,banka,piska,hiva,hacka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,10,10,10,space,10.4616872,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
leg,trampa,löpa,rusa,gå,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,11,11,11,space,5.88038649998,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
arm,vira,fila,signera,gripa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,12,12,12,space,7.9077026,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
arm,putta,daska,rycka,ösa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,13,13,13,space,7.63629259999,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
leg,traska,pinna,kliva,ströva,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,14,14,14,space,9.72907659999,,,,,,,,,2020_Nov_13_1332,60.1892953318,sp13_replication_swe,1,11,
