type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,ropa,vakna,prata,stanna,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,space,9.4869401,,,,,,,,,2021_Feb_19_1309,60.0603486381,sp13_replication_swe,1,37,
training,lukta,gråta,anta,titta,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,space,6.9109751,,,,,,,,,2021_Feb_19_1309,60.0603486381,sp13_replication_swe,1,37,
training,sova,skratta,smaka,viska,,,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,space,23.4787054,,,,,,,,,2021_Feb_19_1309,60.0603486381,sp13_replication_swe,1,37,
training,rodna,le,grubbla,falla,,,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,space,9.9925454,,,,,,,,,2021_Feb_19_1309,60.0603486381,sp13_replication_swe,1,37,
training,stanna,smaka,anta,rodna,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,space,11.7253916,b,8.4131807,return,7.1964669,space,25.0132336,,,2021_Feb_19_1309,60.0603486381,sp13_replication_swe,1,37,
training,titta,lukta,gråta,vakna,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,2,,,,,space,9.6453686,,,,,,,,,2021_Feb_19_1309,60.0603486381,sp13_replication_swe,1,37,
training,sova,falla,grubbla,le,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,3,,,,,space,8.633459,,,,,,,,,2021_Feb_19_1309,60.0603486381,sp13_replication_swe,1,37,
training,ropa,skratta,viska,prata,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,1,,,,,space,8.5995217,,,,,,,,,2021_Feb_19_1309,60.0603486381,sp13_replication_swe,1,37,
leg,ragla,flanera,marschera,löpa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,14.4725178,b,5.6647506,,,,,space,2.5001924,2021_Feb_19_1309,60.0603486381,sp13_replication_swe,1,37,
arm,repa,norpa,borsta,karva,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,14.8662783,,,,,,,,,2021_Feb_19_1309,60.0603486381,sp13_replication_swe,1,37,
