type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,titta,rodna,le,skratta,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,space,9.88203829998,,,,,,,,,2020_Dec_11_0846,59.9685405015,sp13_replication_swe,1,22,
training,prata,anta,smaka,stanna,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,space,8.19802919999,,,,,,,,,2020_Dec_11_0846,59.9685405015,sp13_replication_swe,1,22,
training,sova,falla,grubbla,gråta,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,space,7.33508720002,,,,,,,,,2020_Dec_11_0846,59.9685405015,sp13_replication_swe,1,22,
training,ropa,vakna,lukta,viska,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,space,6.5408167,,,,,,,,,2020_Dec_11_0846,59.9685405015,sp13_replication_swe,1,22,
training,titta,vakna,stanna,grubbla,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,3,,,,,space,9.9421864,b,53.4386369,return,985.7532535,space,8.84370600001,,,2020_Dec_11_0846,59.9685405015,sp13_replication_swe,1,22,
training,le,rodna,falla,skratta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,2,,,,,space,23.6863471,,,,,,,,,2020_Dec_11_0846,59.9685405015,sp13_replication_swe,1,22,
training,gråta,prata,ropa,smaka,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,1,,,,,space,5.67685669998,,,,,,,,,2020_Dec_11_0846,59.9685405015,sp13_replication_swe,1,22,
training,lukta,anta,sova,viska,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,0,,,,,space,5.81109850001,,,,,,,,,2020_Dec_11_0846,59.9685405015,sp13_replication_swe,1,22,
leg,ragla,flanera,marschera,löpa,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,5.87582379999,b,22.8560767,,,,,space,2.333969,2020_Dec_11_0846,59.9685405015,sp13_replication_swe,1,22,
leg,promenera,ila,vanka,stiga,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,5.72221939999,,,,,,,,,2020_Dec_11_0846,59.9685405015,sp13_replication_swe,1,22,
