type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,titta,grubbla,le,anta,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,space,18.5407990001,,,,,,,,,2020_Nov_04_1038,59.7996711079,sp13_replication_swe,1,2,
training,smaka,sova,ropa,falla,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,space,5.33063119999,,,,,,,,,2020_Nov_04_1038,59.7996711079,sp13_replication_swe,1,2,
training,gråta,viska,rodna,prata,,,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,space,4.73816320009,,,,,,,,,2020_Nov_04_1038,59.7996711079,sp13_replication_swe,1,2,
training,stanna,skratta,lukta,vakna,,,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,space,8.3596222999,,,,,,,,,2020_Nov_04_1038,59.7996711079,sp13_replication_swe,1,2,
training,grubbla,vakna,lukta,sova,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,2,,,,,space,31.466305,b,9.19597420003,return,986.6444815,space,6.1806787001,,,2020_Nov_04_1038,59.7996711079,sp13_replication_swe,1,2,
training,smaka,rodna,skratta,stanna,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,3,,,,,space,9.09408900002,,,,,,,,,2020_Nov_04_1038,59.7996711079,sp13_replication_swe,1,2,
training,viska,falla,titta,prata,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,1,,,,,space,8.42603520001,,,,,,,,,2020_Nov_04_1038,59.7996711079,sp13_replication_swe,1,2,
training,ropa,le,anta,gråta,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,0,,,,,space,12.1222957,,,,,,,,,2020_Nov_04_1038,59.7996711079,sp13_replication_swe,1,2,
arm,polera,rista,piska,klippa,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,12.6377394,b,33.0001529,,,,,space,2.48371050006,2020_Nov_04_1038,59.7996711079,sp13_replication_swe,1,2,
leg,tassa,halta,cykla,skejta,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,6.41736139997,,,,,,,,,2020_Nov_04_1038,59.7996711079,sp13_replication_swe,1,2,
