type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,le,grubbla,smaka,anta,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,space,26.826717,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
training,viska,stanna,titta,skratta,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,space,34.1665156,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
training,sova,prata,ropa,vakna,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,space,14.7363014,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
training,falla,rodna,gråta,lukta,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,space,20.0074065,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,m,30.1711069,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
training,sova,prata,ropa,vakna,,,,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,space,8.85099069998,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
training,falla,rodna,gråta,lukta,,,,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,space,8.24091239998,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
training,viska,stanna,titta,skratta,,,,1,0,1,0,0,2,2,3,,,,,,,,,,,,,,,,,space,8.40108730001,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
training,le,grubbla,smaka,anta,,,,1,0,1,0,0,3,3,1,,,,,,,,,,,,,,,,,space,5.9966288,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
training,ropa,anta,grubbla,vakna,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,,,,,space,13.0528187,b,5.8273108,return,27.4927669,space,4.49881200001,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
training,skratta,lukta,smaka,prata,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,1,1,2,,,,,space,6.36173620002,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
training,rodna,stanna,gråta,viska,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,2,2,0,,,,,space,19.3134088,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
training,falla,sova,le,titta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,space,4.17146029999,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
leg,springa,tåga,snubbla,glida,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,24.1526446,b,20.1061386,,,,,space,1.8834353,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
leg,marschera,ränna,stövla,stega,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,23.0026859,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
arm,rista,kasta,slipa,klicka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,0,2,2,2,space,21.3189582,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
arm,vira,fila,signera,gripa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,0,3,3,3,space,19.5698468,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
arm,banka,piska,hiva,hacka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,0,4,4,4,space,5.0308865,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
leg,vingla,knäa,ragla,cykla,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,0,5,5,5,space,13.8134832,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
leg,traska,pinna,kliva,ströva,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,0,6,6,6,space,16.4230785,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
arm,putta,daska,rycka,ösa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,0,7,7,7,space,17.5964535,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
arm,torka,fläta,snärta,klösa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,0,8,8,8,space,6.42167159999,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
arm,slå,sno,repa,fånga,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,0,9,9,9,space,28.2283191,,,,,,,,,2020_Nov_13_0848,59.7531477909,sp13_replication_swe,1,9,
