type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,stanna,viska,smaka,skratta,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,space,15.1647309,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
training,falla,sova,prata,le,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,space,5.7124277,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
training,titta,ropa,vakna,lukta,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,space,5.68105110002,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
training,anta,rodna,grubbla,gråta,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,space,5.7723248,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
training,titta,stanna,gråta,rodna,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,2,,,,,space,5.20361179998,b,9.14235289997,return,26.2960756,space,7.34685919998,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
training,prata,vakna,anta,lukta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,space,16.2760603,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
training,sova,falla,le,smaka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,0,,,,,space,5.74294940001,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
training,ropa,skratta,grubbla,viska,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,space,4.929772,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
arm,svabba,nypa,fila,borsta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,6.40050300001,b,5.24333519998,,,,,space,2.96706569998,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
leg,gå,knäa,pinna,linka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,4.87201749999,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
leg,löpa,ränna,skutta,sparka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,2,2,2,space,12.6288099,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
arm,vika,gripa,slå,torka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,3,3,3,space,5.70470459998,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
arm,linda,grabba,klicka,vira,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,4,4,4,space,4.44273020001,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
arm,bulta,skyffla,klippa,klösa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,5,5,5,space,4.6073948,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
leg,ila,snubbla,skynda,smyga,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,6,6,6,space,5.7894751,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
arm,fläta,kasta,piska,karva,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,7,7,7,space,5.3247533,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
leg,vandra,stampa,skejta,ströva,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,8,8,8,space,10.5328502,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
leg,promenera,knalla,hoppa,cykla,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,9,9,9,space,7.2711595,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
arm,repa,rycka,daska,dunka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,10,10,10,space,6.08245649998,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
leg,tassa,lunka,kliva,halka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,11,11,11,space,5.6195035,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
arm,tvätta,hiva,peta,rista,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,12,12,12,space,4.91318909999,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
leg,svaja,vackla,flanera,kila,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,13,13,13,space,7.3407302,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
arm,ösa,snärta,rota,polera,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,14,14,14,space,5.02582459999,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
arm,knacka,gnugga,skrubba,skura,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,15,15,15,space,5.92403660002,,,,,,,,,2020_Nov_20_1526,59.9940126008,sp13_replication_swe,1,14,
