type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,anta,stanna,viska,falla,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,space,10.0186586,,,,,,,,,2021_Mar_05_0836,60.0084851981,sp13_replication_swe,1,44,
training,gråta,sova,ropa,rodna,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,space,6.4967931,,,,,,,,,2021_Mar_05_0836,60.0084851981,sp13_replication_swe,1,44,
training,vakna,lukta,titta,grubbla,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,space,4.0440122,,,,,,,,,2021_Mar_05_0836,60.0084851981,sp13_replication_swe,1,44,
training,prata,skratta,smaka,le,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,space,6.17273740002,,,,,,,,,2021_Mar_05_0836,60.0084851981,sp13_replication_swe,1,44,
training,vakna,skratta,falla,prata,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,3,,,,,space,25.9719295,b,9.55754909999,return,931.1403947,space,12.7099136,,,2021_Mar_05_0836,60.0084851981,sp13_replication_swe,1,44,
training,anta,le,rodna,sova,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,space,11.8438505,,,,,,,,,2021_Mar_05_0836,60.0084851981,sp13_replication_swe,1,44,
training,stanna,ropa,lukta,gråta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,0,,,,,space,5.33135389999,,,,,,,,,2021_Mar_05_0836,60.0084851981,sp13_replication_swe,1,44,
training,viska,titta,grubbla,smaka,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,2,,,,,space,17.0115308,,,,,,,,,2021_Mar_05_0836,60.0084851981,sp13_replication_swe,1,44,
leg,traska,snubbla,vingla,vackla,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,4.1604351,b,5.19254250001,,,,,space,3.35032540001,2021_Mar_05_0836,60.0084851981,sp13_replication_swe,1,44,
arm,repa,norpa,borsta,karva,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,7.2042333,,,,,,,,,2021_Mar_05_0836,60.0084851981,sp13_replication_swe,1,44,
