type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,le,skratta,rodna,stanna,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,space,6.76124099991,,,,,,,,,2020_Nov_06_0835,60.0281532365,sp13_replication_swe,1,5,
training,smaka,grubbla,prata,vakna,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,space,6.36700830003,,,,,,,,,2020_Nov_06_0835,60.0281532365,sp13_replication_swe,1,5,
training,viska,anta,gråta,lukta,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,space,3.27741139999,,,,,,,,,2020_Nov_06_0835,60.0281532365,sp13_replication_swe,1,5,
training,ropa,sova,falla,titta,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,space,3.54162119993,,,,,,,,,2020_Nov_06_0835,60.0281532365,sp13_replication_swe,1,5,
training,ropa,sova,vakna,titta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,space,3.28703259991,b,3.79061239993,return,10.4082698,space,3.2556391001,,,2020_Nov_06_0835,60.0281532365,sp13_replication_swe,1,5,
training,stanna,gråta,skratta,rodna,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,2,,,,,space,4.17153000005,,,,,,,,,2020_Nov_06_0835,60.0281532365,sp13_replication_swe,1,5,
training,lukta,prata,anta,smaka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,1,,,,,space,3.39114970004,,,,,,,,,2020_Nov_06_0835,60.0281532365,sp13_replication_swe,1,5,
training,grubbla,falla,viska,le,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,space,3.43120600004,,,,,,,,,2020_Nov_06_0835,60.0281532365,sp13_replication_swe,1,5,
arm,svabba,nypa,fila,borsta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,3.7906039001,b,3.30989339994,,,,,space,1.21699590003,2020_Nov_06_0835,60.0281532365,sp13_replication_swe,1,5,
arm,klappa,pilla,banka,putta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,9.58881509991,,,,,,,,,2020_Nov_06_0835,60.0281532365,sp13_replication_swe,1,5,
