type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,prata,viska,skratta,sova,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,space,20.1209899997,,,,,,,,,2021_Feb_03_1459,60.0086292926,sp13_replication_swe,1,28,
training,smaka,grubbla,gråta,titta,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,space,4.62596460013,,,,,,,,,2021_Feb_03_1459,60.0086292926,sp13_replication_swe,1,28,
training,lukta,stanna,vakna,ropa,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,space,6.78485429985,,,,,,,,,2021_Feb_03_1459,60.0086292926,sp13_replication_swe,1,28,
training,rodna,le,falla,anta,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,space,5.4263325003,,,,,,,,,2021_Feb_03_1459,60.0086292926,sp13_replication_swe,1,28,
training,le,viska,ropa,rodna,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,2,,,,,space,11.5087114996,b,13.1294922996,return,605.3258281,space,29.4730109,,,2021_Feb_03_1459,60.0086292926,sp13_replication_swe,1,28,
training,grubbla,sova,falla,smaka,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,space,14.7835041001,,,,,,,,,2021_Feb_03_1459,60.0086292926,sp13_replication_swe,1,28,
training,skratta,anta,stanna,vakna,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,0,,,,,space,23.0132983001,,,,,,,,,2021_Feb_03_1459,60.0086292926,sp13_replication_swe,1,28,
training,prata,lukta,titta,gråta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,space,7.67575980024,,,,,,,,,2021_Feb_03_1459,60.0086292926,sp13_replication_swe,1,28,
arm,slå,sno,repa,fånga,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,7.35923930025,b,42.272967,,,,,space,1.76672459999,2021_Feb_03_1459,60.0086292926,sp13_replication_swe,1,28,
leg,jogga,knalla,stampa,halta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,9.63514370006,,,,,,,,,2021_Feb_03_1459,60.0086292926,sp13_replication_swe,1,28,
leg,svaja,ila,stå,vada,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,2,2,2,space,11.4723636997,,,,,,,,,2021_Feb_03_1459,60.0086292926,sp13_replication_swe,1,28,
