type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,viska,lukta,rodna,gråta,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,space,9.69459779991,,,,,,,,,2021_Apr_09_1311,60.1359433265,sp13_replication_swe,1,52,
training,grubbla,anta,vakna,smaka,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,space,9.53899929998,,,,,,,,,2021_Apr_09_1311,60.1359433265,sp13_replication_swe,1,52,
training,ropa,prata,falla,skratta,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,space,7.75250800001,,,,,,,,,2021_Apr_09_1311,60.1359433265,sp13_replication_swe,1,52,
training,sova,le,titta,stanna,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,space,5.52191130002,,,,,,,,,2021_Apr_09_1311,60.1359433265,sp13_replication_swe,1,52,
training,vakna,grubbla,sova,stanna,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,3,,,,,space,13.8421473999,b,11.9068252,return,857.098078,space,33.2528419,,,2021_Apr_09_1311,60.1359433265,sp13_replication_swe,1,52,
training,titta,rodna,le,prata,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,space,10.0792332001,,,,,,,,,2021_Apr_09_1311,60.1359433265,sp13_replication_swe,1,52,
training,lukta,gråta,smaka,viska,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,space,6.19187960005,,,,,,,,,2021_Apr_09_1311,60.1359433265,sp13_replication_swe,1,52,
training,anta,skratta,ropa,falla,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,0,,,,,space,8.41628439992,,,,,,,,,2021_Apr_09_1311,60.1359433265,sp13_replication_swe,1,52,
leg,marschera,ränna,stövla,stega,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,4.57885729999,b,27.3737294,,,,,space,2.56714640011,2021_Apr_09_1311,60.1359433265,sp13_replication_swe,1,52,
leg,svaja,ila,stå,vada,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,6.51951900008,,,,,,,,,2021_Apr_09_1311,60.1359433265,sp13_replication_swe,1,52,
leg,strutta,smyga,trippa,lunka,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,2,2,2,space,4.45383709995,,,,,,,,,2021_Apr_09_1311,60.1359433265,sp13_replication_swe,1,52,
arm,greppa,knycka,skura,linda,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,3,3,3,space,4.95602769998,,,,,,,,,2021_Apr_09_1311,60.1359433265,sp13_replication_swe,1,52,
arm,slå,sno,repa,fånga,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,4,4,4,space,5.41090579994,,,,,,,,,2021_Apr_09_1311,60.1359433265,sp13_replication_swe,1,52,
leg,vandra,flanera,stappla,vanka,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,5,5,5,space,4.27882959996,,,,,,,,,2021_Apr_09_1311,60.1359433265,sp13_replication_swe,1,52,
leg,traska,pinna,kliva,ströva,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,6,6,6,space,5.87778039998,,,,,,,,,2021_Apr_09_1311,60.1359433265,sp13_replication_swe,1,52,
