type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,smaka,grubbla,sova,titta,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,space,14.975792,,,,,,,,,2021_Jun_09_1037,60.3005742426,sp13_replication_swe,1,74,
training,viska,falla,rodna,anta,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,space,10.034078,,,,,,,,,2021_Jun_09_1037,60.3005742426,sp13_replication_swe,1,74,
training,stanna,vakna,lukta,skratta,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,space,15.1492792,,,,,,,,,2021_Jun_09_1037,60.3005742426,sp13_replication_swe,1,74,
training,ropa,prata,le,gråta,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,space,13.7953973,,,,,,,,,2021_Jun_09_1037,60.3005742426,sp13_replication_swe,1,74,
training,anta,skratta,prata,grubbla,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,,,,,space,7.87066110002,b,31.3397376999,return,57.8257689,space,5.49703990004,,,2021_Jun_09_1037,60.3005742426,sp13_replication_swe,1,74,
training,vakna,lukta,le,sova,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,3,,,,,space,7.19950510003,,,,,,,,,2021_Jun_09_1037,60.3005742426,sp13_replication_swe,1,74,
training,rodna,gråta,titta,stanna,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,space,10.3269276,,,,,,,,,2021_Jun_09_1037,60.3005742426,sp13_replication_swe,1,74,
training,smaka,falla,ropa,viska,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,0,,,,,space,13.8667549001,,,,,,,,,2021_Jun_09_1037,60.3005742426,sp13_replication_swe,1,74,
arm,knycka,hissa,tvätta,slå,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,9.89214530005,b,6.08552029997,,,,,space,2.05068959994,2021_Jun_09_1037,60.3005742426,sp13_replication_swe,1,74,
leg,stövla,springa,svaja,skutta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,15.8015989,,,,,,,,,2021_Jun_09_1037,60.3005742426,sp13_replication_swe,1,74,
