type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,rodna,sova,gråta,prata,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,space,14.5582602001,,,,,,,,,2021_Feb_05_1034,60.1044615379,sp13_replication_swe,1,29,
training,anta,le,skratta,smaka,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,space,8.19943060027,,,,,,,,,2021_Feb_05_1034,60.1044615379,sp13_replication_swe,1,29,
training,viska,vakna,falla,stanna,,,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,space,14.2963399999,,,,,,,,,2021_Feb_05_1034,60.1044615379,sp13_replication_swe,1,29,
training,ropa,lukta,grubbla,titta,,,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,space,11.3342178999,,,,,,,,,2021_Feb_05_1034,60.1044615379,sp13_replication_swe,1,29,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,m,4.66304389993,,,,,,,2021_Feb_05_1034,60.1044615379,sp13_replication_swe,1,29,
training,ropa,lukta,grubbla,titta,,,,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,space,6.37135459995,,,,,,,,,2021_Feb_05_1034,60.1044615379,sp13_replication_swe,1,29,
training,viska,vakna,falla,stanna,,,,1,0,1,0,0,1,1,3,,,,,,,,,,,,,,,,,space,7.39750190033,,,,,,,,,2021_Feb_05_1034,60.1044615379,sp13_replication_swe,1,29,
training,rodna,sova,gråta,prata,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,space,8.10128619988,,,,,,,,,2021_Feb_05_1034,60.1044615379,sp13_replication_swe,1,29,
training,anta,le,skratta,smaka,,,,1,0,1,0,0,3,3,0,,,,,,,,,,,,,,,,,space,7.99809229979,,,,,,,,,2021_Feb_05_1034,60.1044615379,sp13_replication_swe,1,29,
training,anta,smaka,rodna,viska,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,space,8.26139759971,b,2.63569540018,return,8.98350359965,space,9.38948430028,,,2021_Feb_05_1034,60.1044615379,sp13_replication_swe,1,29,
training,le,grubbla,lukta,vakna,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,1,1,3,,,,,space,9.60833719978,,,,,,,,,2021_Feb_05_1034,60.1044615379,sp13_replication_swe,1,29,
training,prata,gråta,skratta,sova,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,space,8.14434090024,,,,,,,,,2021_Feb_05_1034,60.1044615379,sp13_replication_swe,1,29,
