type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,ropa,titta,rodna,stanna,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,space,13.0492596,,,,,,,,,2021_Mar_05_1501,60.136124124,sp13_replication_swe,1,45,
training,vakna,viska,smaka,gråta,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,space,10.9490004,,,,,,,,,2021_Mar_05_1501,60.136124124,sp13_replication_swe,1,45,
training,anta,falla,grubbla,prata,,,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,space,8.5202457,,,,,,,,,2021_Mar_05_1501,60.136124124,sp13_replication_swe,1,45,
training,skratta,sova,le,lukta,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,space,22.4963457,,,,,,,,,2021_Mar_05_1501,60.136124124,sp13_replication_swe,1,45,
training,lukta,rodna,grubbla,gråta,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,,,,,space,31.0247282,b,8.140392,return,766.3547033,space,100.6862966,,,2021_Mar_05_1501,60.136124124,sp13_replication_swe,1,45,
training,ropa,skratta,le,sova,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,2,,,,,space,65.0685826,,,,,,,,,2021_Mar_05_1501,60.136124124,sp13_replication_swe,1,45,
training,titta,smaka,stanna,vakna,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,3,,,,,space,10.0758989,,,,,,,,,2021_Mar_05_1501,60.136124124,sp13_replication_swe,1,45,
training,falla,anta,viska,prata,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,0,,,,,space,9.04668129998,,,,,,,,,2021_Mar_05_1501,60.136124124,sp13_replication_swe,1,45,
arm,vika,gripa,slå,torka,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,16.1609833,b,31.3720084,,,,,space,1.53372560002,2021_Mar_05_1501,60.136124124,sp13_replication_swe,1,45,
leg,trampa,traska,skrida,vanka,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,12.960069,,,,,,,,,2021_Mar_05_1501,60.136124124,sp13_replication_swe,1,45,
