type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,titta,le,stanna,prata,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,space,8.8356927,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
training,gråta,grubbla,sova,rodna,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,space,8.19956159999,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
training,vakna,lukta,viska,anta,,,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,space,5.28098020004,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
training,smaka,ropa,skratta,falla,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,space,4.52575459995,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
training,titta,vakna,smaka,viska,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,3,,,,,space,5.97688870004,b,13.5247679,return,31.2606606999,space,4.39030219999,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
training,grubbla,lukta,sova,rodna,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,0,,,,,space,6.95251779992,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
training,falla,gråta,stanna,prata,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,1,,,,,space,9.47737869993,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
training,anta,le,ropa,skratta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,2,,,,,space,8.50814539997,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
arm,polera,gnugga,dunka,skrubba,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,7.15878299996,b,16.3237634,,,,,space,2.46665259998,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
leg,strutta,smyga,trippa,lunka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,6.99181399995,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
arm,torka,fläta,snärta,klösa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,2,2,2,space,7.33186449995,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
arm,putta,daska,rycka,ösa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,3,3,3,space,6.21818690002,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
leg,skynda,linka,svassa,kila,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,4,4,4,space,6.36851190007,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
arm,greppa,knycka,skura,linda,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,5,5,5,space,6.83973530005,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
arm,pilla,bulta,plocka,klappa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,6,6,6,space,7.88284480001,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
arm,skala,vika,slunga,peta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,7,7,7,space,7.00000720005,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
leg,svaja,ila,stå,vada,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,8,8,8,space,5.00008849998,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
leg,traska,pinna,kliva,ströva,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,9,9,9,space,7.85132719995,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
arm,rista,kasta,slipa,klicka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,10,10,10,space,7.15610060003,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
leg,skutta,tassa,promenera,sparka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,11,11,11,space,8.26621729997,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
arm,banka,piska,hiva,hacka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,12,12,12,space,6.61539739999,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
leg,vingla,knäa,ragla,cykla,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,13,13,13,space,8.33684130001,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
leg,marschera,ränna,stövla,stega,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,14,14,14,space,7.86519709998,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
arm,vira,fila,signera,gripa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,15,15,15,space,7.45209110004,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
arm,slå,sno,repa,fånga,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,16,16,16,space,7.3938486001,,,,,,,,,2021_Mar_10_1030,60.0008520046,sp13_replication_swe,1,46,
