type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,le,stanna,sova,ropa,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,space,15.0685561,,,,,,,,,2020_Dec_16_1532,60.2420525672,sp13_replication_swe,1,25,
training,smaka,lukta,titta,gråta,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,space,7.5150212,,,,,,,,,2020_Dec_16_1532,60.2420525672,sp13_replication_swe,1,25,
training,vakna,skratta,anta,prata,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,space,5.7380288,,,,,,,,,2020_Dec_16_1532,60.2420525672,sp13_replication_swe,1,25,
training,viska,rodna,grubbla,falla,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,space,5.7857753,,,,,,,,,2020_Dec_16_1532,60.2420525672,sp13_replication_swe,1,25,
training,prata,smaka,lukta,gråta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,2,,,,,space,4.5577341,b,5.8565512,return,5.9971158,space,37.9611048,,,2020_Dec_16_1532,60.2420525672,sp13_replication_swe,1,25,
training,vakna,le,anta,stanna,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,3,,,,,space,6.0811017,,,,,,,,,2020_Dec_16_1532,60.2420525672,sp13_replication_swe,1,25,
training,ropa,skratta,rodna,falla,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,0,,,,,space,9.3167577,,,,,,,,,2020_Dec_16_1532,60.2420525672,sp13_replication_swe,1,25,
training,titta,sova,viska,grubbla,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,1,,,,,space,4.6325933,,,,,,,,,2020_Dec_16_1532,60.2420525672,sp13_replication_swe,1,25,
arm,rista,kasta,slipa,klicka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,5.8998924,b,8.9520259,,,,,space,1.6834541,2020_Dec_16_1532,60.2420525672,sp13_replication_swe,1,25,
arm,greppa,knycka,skura,linda,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,6.6791483,,,,,,,,,2020_Dec_16_1532,60.2420525672,sp13_replication_swe,1,25,
