type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,anta,lukta,rodna,titta,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,space,21.2374136001,,,,,,,,,2021_May_05_1032,60.0081971682,sp13_replication_swe,1,32,
training,ropa,le,sova,vakna,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,space,5.60917089996,,,,,,,,,2021_May_05_1032,60.0081971682,sp13_replication_swe,1,32,
training,smaka,gråta,grubbla,falla,,,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,space,23.5400760002,,,,,,,,,2021_May_05_1032,60.0081971682,sp13_replication_swe,1,32,
training,prata,viska,stanna,skratta,,,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,space,5.3948574001,,,,,,,,,2021_May_05_1032,60.0081971682,sp13_replication_swe,1,32,
training,anta,vakna,skratta,viska,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,space,37.7727913,b,9.49099309999,return,1423.6471775,space,22.5270244,,,2021_May_05_1032,60.0081971682,sp13_replication_swe,1,32,
training,rodna,le,grubbla,sova,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,2,,,,,space,11.1424735,,,,,,,,,2021_May_05_1032,60.0081971682,sp13_replication_swe,1,32,
training,lukta,stanna,ropa,falla,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,3,,,,,space,14.186334,,,,,,,,,2021_May_05_1032,60.0081971682,sp13_replication_swe,1,32,
training,prata,titta,smaka,gråta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,1,,,,,space,13.9980969001,,,,,,,,,2021_May_05_1032,60.0081971682,sp13_replication_swe,1,32,
,,,,,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,m,3.09126100014,,,,,,,2021_May_05_1032,60.0081971682,sp13_replication_swe,1,32,
training,rodna,le,grubbla,sova,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,0,0,0,2,,,,,space,6.62883109995,,,,,,,,,2021_May_05_1032,60.0081971682,sp13_replication_swe,1,32,
training,anta,vakna,skratta,viska,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,0,1,1,0,,,,,space,16.1259164,,,,,,,,,2021_May_05_1032,60.0081971682,sp13_replication_swe,1,32,
