type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,rodna,falla,grubbla,sova,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,space,13.573676,,,,,,,,,2021_May_19_1031,60.0364060673,sp13_replication_swe,1,60,
training,anta,le,gråta,titta,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,space,10.6650306,,,,,,,,,2021_May_19_1031,60.0364060673,sp13_replication_swe,1,60,
training,lukta,ropa,skratta,smaka,,,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,space,10.1622851,,,,,,,,,2021_May_19_1031,60.0364060673,sp13_replication_swe,1,60,
training,vakna,stanna,viska,prata,,,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,space,10.3739692,,,,,,,,,2021_May_19_1031,60.0364060673,sp13_replication_swe,1,60,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,m,7.12487689999,,,,,,,2021_May_19_1031,60.0364060673,sp13_replication_swe,1,60,
training,rodna,falla,grubbla,sova,,,,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,space,5.44793879997,,,,,,,,,2021_May_19_1031,60.0364060673,sp13_replication_swe,1,60,
training,vakna,stanna,viska,prata,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,space,7.08601880004,,,,,,,,,2021_May_19_1031,60.0364060673,sp13_replication_swe,1,60,
training,lukta,ropa,skratta,smaka,,,,1,0,1,0,0,2,2,0,,,,,,,,,,,,,,,,,space,12.833484,,,,,,,,,2021_May_19_1031,60.0364060673,sp13_replication_swe,1,60,
training,anta,le,gråta,titta,,,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,space,20.9138259,,,,,,,,,2021_May_19_1031,60.0364060673,sp13_replication_swe,1,60,
training,le,stanna,prata,grubbla,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,2,,,,,space,16.2727191,b,4.19399549998,return,760.4610538,space,21.6422903,,,2021_May_19_1031,60.0364060673,sp13_replication_swe,1,60,
