type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,anta,stanna,ropa,grubbla,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,space,22.3004183,,,,,,,,,2020_Nov_27_1535,59.8272189992,sp13_replication_swe,1,18,
training,titta,le,viska,vakna,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,space,10.1400573,,,,,,,,,2020_Nov_27_1535,59.8272189992,sp13_replication_swe,1,18,
training,lukta,skratta,sova,falla,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,space,14.4515671,,,,,,,,,2020_Nov_27_1535,59.8272189992,sp13_replication_swe,1,18,
training,gråta,smaka,rodna,prata,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,space,8.10545050004,,,,,,,,,2020_Nov_27_1535,59.8272189992,sp13_replication_swe,1,18,
training,prata,rodna,sova,lukta,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,,,,,space,10.181139,b,9.65937320003,return,706.0200779,space,130.9889372,,,2020_Nov_27_1535,59.8272189992,sp13_replication_swe,1,18,
training,vakna,skratta,le,viska,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,3,,,,,space,22.2588445999,,,,,,,,,2020_Nov_27_1535,59.8272189992,sp13_replication_swe,1,18,
training,titta,grubbla,ropa,gråta,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,0,,,,,space,11.9550001,,,,,,,,,2020_Nov_27_1535,59.8272189992,sp13_replication_swe,1,18,
training,anta,smaka,falla,stanna,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,2,,,,,space,9.00126249995,,,,,,,,,2020_Nov_27_1535,59.8272189992,sp13_replication_swe,1,18,
leg,halka,fly,skejta,snava,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,8.58758469997,b,16.0632528999,,,,,space,2.66685769998,2020_Nov_27_1535,59.8272189992,sp13_replication_swe,1,18,
leg,skutta,tassa,promenera,sparka,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,8.7364543,,,,,,,,,2020_Nov_27_1535,59.8272189992,sp13_replication_swe,1,18,
arm,skala,vika,slunga,peta,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,2,2,2,space,6.24144760007,,,,,,,,,2020_Nov_27_1535,59.8272189992,sp13_replication_swe,1,18,
