type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,titta,lukta,stanna,smaka,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,space,13.8825039999,,,,,,,,,2021_Feb_03_1312,60.3536359911,sp13_replication_swe,1,27,
training,prata,gråta,le,skratta,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,space,8.71078850003,,,,,,,,,2021_Feb_03_1312,60.3536359911,sp13_replication_swe,1,27,
training,grubbla,viska,ropa,vakna,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,space,4.6846105,,,,,,,,,2021_Feb_03_1312,60.3536359911,sp13_replication_swe,1,27,
training,sova,falla,anta,rodna,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,space,8.98459130013,,,,,,,,,2021_Feb_03_1312,60.3536359911,sp13_replication_swe,1,27,
training,falla,anta,skratta,viska,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,,,,,space,23.6738827,b,6.07578830002,return,599.7647123,space,27.0533703002,,,2021_Feb_03_1312,60.3536359911,sp13_replication_swe,1,27,
training,le,vakna,gråta,rodna,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,0,,,,,space,13.7081762999,,,,,,,,,2021_Feb_03_1312,60.3536359911,sp13_replication_swe,1,27,
training,smaka,stanna,grubbla,lukta,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,space,17.9760182998,,,,,,,,,2021_Feb_03_1312,60.3536359911,sp13_replication_swe,1,27,
training,sova,prata,ropa,titta,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,space,7.51563489996,,,,,,,,,2021_Feb_03_1312,60.3536359911,sp13_replication_swe,1,27,
,,,,,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,m,2.54811219964,,,,,,,2021_Feb_03_1312,60.3536359911,sp13_replication_swe,1,27,
training,le,vakna,gråta,rodna,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,space,6.26554939989,,,,,,,,,2021_Feb_03_1312,60.3536359911,sp13_replication_swe,1,27,
