type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,smaka,viska,vakna,le,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,space,7.35565319983,,,,,,,,,2021_May_05_1303,60.0117262828,sp13_replication_swe,1,43,
training,prata,ropa,skratta,lukta,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,space,5.37110240012,,,,,,,,,2021_May_05_1303,60.0117262828,sp13_replication_swe,1,43,
training,stanna,rodna,grubbla,sova,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,space,7.14995260001,,,,,,,,,2021_May_05_1303,60.0117262828,sp13_replication_swe,1,43,
training,falla,anta,gråta,titta,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,space,5.16879470018,,,,,,,,,2021_May_05_1303,60.0117262828,sp13_replication_swe,1,43,
training,viska,lukta,skratta,falla,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,3,,,,,space,4.90869019995,b,21.1720365002,return,7.64523459994,space,13.7257151001,,,2021_May_05_1303,60.0117262828,sp13_replication_swe,1,43,
training,grubbla,vakna,titta,ropa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,2,,,,,space,4.60922370013,,,,,,,,,2021_May_05_1303,60.0117262828,sp13_replication_swe,1,43,
training,le,sova,smaka,anta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,1,,,,,space,3.95415010001,,,,,,,,,2021_May_05_1303,60.0117262828,sp13_replication_swe,1,43,
training,rodna,gråta,prata,stanna,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,0,,,,,space,4.6807593999,,,,,,,,,2021_May_05_1303,60.0117262828,sp13_replication_swe,1,43,
leg,strutta,smyga,trippa,lunka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,6.54133419995,b,5.77450139984,,,,,space,2.61697840015,2021_May_05_1303,60.0117262828,sp13_replication_swe,1,43,
leg,vandra,flanera,stappla,vanka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,7.64444570011,,,,,,,,,2021_May_05_1303,60.0117262828,sp13_replication_swe,1,43,
leg,skynda,linka,svassa,kila,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,2,2,2,space,5.01893080003,,,,,,,,,2021_May_05_1303,60.0117262828,sp13_replication_swe,1,43,
arm,polera,gnugga,dunka,skrubba,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,3,3,3,space,7.54787540017,,,,,,,,,2021_May_05_1303,60.0117262828,sp13_replication_swe,1,43,
leg,halka,fly,skejta,snava,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,4,4,4,space,6.91481600003,,,,,,,,,2021_May_05_1303,60.0117262828,sp13_replication_swe,1,43,
