type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,rodna,prata,gråta,skratta,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,space,9.97326700017,,,,,,,,,2021_May_12_1033,59.9006847731,sp13_replication_swe,1,54,
training,lukta,falla,sova,viska,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,space,10.2687494997,,,,,,,,,2021_May_12_1033,59.9006847731,sp13_replication_swe,1,54,
training,stanna,anta,le,smaka,,,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,space,6.76228010003,,,,,,,,,2021_May_12_1033,59.9006847731,sp13_replication_swe,1,54,
training,ropa,grubbla,vakna,titta,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,space,7.65157370036,,,,,,,,,2021_May_12_1033,59.9006847731,sp13_replication_swe,1,54,
training,grubbla,anta,sova,rodna,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,,,,,space,29.9074863996,b,13.7622489999,return,945.7373599,space,13.9230713998,,,2021_May_12_1033,59.9006847731,sp13_replication_swe,1,54,
training,stanna,viska,gråta,le,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,3,,,,,space,7.86115110014,,,,,,,,,2021_May_12_1033,59.9006847731,sp13_replication_swe,1,54,
training,vakna,titta,falla,ropa,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,0,,,,,space,17.2263511997,,,,,,,,,2021_May_12_1033,59.9006847731,sp13_replication_swe,1,54,
training,smaka,skratta,prata,lukta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,2,,,,,space,14.9538656999,,,,,,,,,2021_May_12_1033,59.9006847731,sp13_replication_swe,1,54,
,,,,,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,m,15.6128766001,,,,,,,2021_May_12_1033,59.9006847731,sp13_replication_swe,1,54,
training,smaka,skratta,prata,lukta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,0,0,0,2,,,,,space,5.64318510005,,,,,,,,,2021_May_12_1033,59.9006847731,sp13_replication_swe,1,54,
training,vakna,titta,falla,ropa,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,0,1,1,0,,,,,space,9.24229850015,,,,,,,,,2021_May_12_1033,59.9006847731,sp13_replication_swe,1,54,
training,stanna,viska,gråta,le,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,0,2,2,3,,,,,space,5.85105300043,,,,,,,,,2021_May_12_1033,59.9006847731,sp13_replication_swe,1,54,
training,grubbla,anta,sova,rodna,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,0,3,3,1,,,,,space,8.13435750036,,,,,,,,,2021_May_12_1033,59.9006847731,sp13_replication_swe,1,54,
leg,trampa,traska,skrida,vanka,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,,,,,0,0,0,0,space,7.06052669976,b,21.0090147001,,,,,space,4.50010329997,2021_May_12_1033,59.9006847731,sp13_replication_swe,1,54,
arm,fläta,kasta,piska,karva,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,,,,,0,1,1,1,space,8.47960399976,,,,,,,,,2021_May_12_1033,59.9006847731,sp13_replication_swe,1,54,
leg,fly,tåga,stega,strutta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,,,,,0,2,2,2,space,8.92755960021,,,,,,,,,2021_May_12_1033,59.9006847731,sp13_replication_swe,1,54,
leg,gå,knäa,pinna,linka,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,,,,,0,3,3,3,space,9.21171650011,,,,,,,,,2021_May_12_1033,59.9006847731,sp13_replication_swe,1,54,
leg,tassa,lunka,kliva,halka,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,,,,,0,4,4,4,space,10.0233037998,,,,,,,,,2021_May_12_1033,59.9006847731,sp13_replication_swe,1,54,
arm,knacka,gnugga,skrubba,skura,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,,,,,0,5,5,5,space,10.0542941997,,,,,,,,,2021_May_12_1033,59.9006847731,sp13_replication_swe,1,54,
