type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,grubbla,prata,titta,falla,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,space,10.5699461,,,,,,,,,2021_Mar_31_1459,60.0653631924,sp13_replication_swe,1,49,
training,skratta,stanna,lukta,rodna,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,space,6.11560639972,,,,,,,,,2021_Mar_31_1459,60.0653631924,sp13_replication_swe,1,49,
training,gråta,anta,sova,le,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,space,5.2978250999,,,,,,,,,2021_Mar_31_1459,60.0653631924,sp13_replication_swe,1,49,
training,vakna,ropa,viska,smaka,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,space,10.7936219,,,,,,,,,2021_Mar_31_1459,60.0653631924,sp13_replication_swe,1,49,
training,gråta,lukta,grubbla,rodna,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,2,,,,,space,23.2246659002,b,4.57878910005,return,823.3485477,space,79.1551635,,,2021_Mar_31_1459,60.0653631924,sp13_replication_swe,1,49,
training,viska,skratta,smaka,falla,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,space,19.5754144001,,,,,,,,,2021_Mar_31_1459,60.0653631924,sp13_replication_swe,1,49,
training,stanna,titta,sova,le,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,3,,,,,space,7.02518450003,,,,,,,,,2021_Mar_31_1459,60.0653631924,sp13_replication_swe,1,49,
training,vakna,anta,prata,ropa,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,0,,,,,space,8.8758884999,,,,,,,,,2021_Mar_31_1459,60.0653631924,sp13_replication_swe,1,49,
arm,skala,signera,hissa,plocka,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,9.64387689997,b,23.9029719001,,,,,space,2.05020749988,2021_Mar_31_1459,60.0653631924,sp13_replication_swe,1,49,
arm,klappa,pilla,banka,putta,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,11.3600272997,,,,,,,,,2021_Mar_31_1459,60.0653631924,sp13_replication_swe,1,49,
leg,vada,trippa,vingla,snava,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,2,2,2,space,12.7984937998,,,,,,,,,2021_Mar_31_1459,60.0653631924,sp13_replication_swe,1,49,
leg,promenera,knalla,hoppa,cykla,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,3,3,3,space,7.50670879986,,,,,,,,,2021_Mar_31_1459,60.0653631924,sp13_replication_swe,1,49,
arm,svabba,nypa,fila,borsta,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,4,4,4,space,8.41820789967,,,,,,,,,2021_Mar_31_1459,60.0653631924,sp13_replication_swe,1,49,
leg,vandra,stampa,skejta,ströva,ARM,få göra en rytmisk rörelse med dina händer,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina händer. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,5,5,5,space,6.95238040015,,,,,,,,,2021_Mar_31_1459,60.0653631924,sp13_replication_swe,1,49,
