type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,anta,sova,viska,rodna,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,space,11.2009023,,,,,,,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
training,gråta,skratta,smaka,grubbla,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,space,11.0602882,,,,,,,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
training,titta,lukta,prata,le,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,space,8.83911190002,,,,,,,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
training,stanna,vakna,ropa,falla,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,space,7.722022,,,,,,,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
training,lukta,grubbla,viska,skratta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,3,,,,,space,10.1064798,b,7.67628359998,return,746.430844,space,30.6770059,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
training,rodna,vakna,ropa,gråta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,space,13.9437692,,,,,,,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
training,titta,stanna,le,smaka,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,space,5.38808080001,,,,,,,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
training,prata,sova,anta,falla,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,0,,,,,space,5.5186984,,,,,,,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
arm,svabba,nypa,fila,borsta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,9.15843029995,b,23.0874247,,,,,space,5.36682270002,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
leg,trampa,traska,skrida,vanka,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,8.0154568,,,,,,,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
arm,fläta,kasta,piska,karva,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,2,2,2,space,9.6949304,,,,,,,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
arm,linda,grabba,klicka,vira,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,3,3,3,space,9.88131779997,,,,,,,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
leg,glida,ragla,stå,stiga,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,4,4,4,space,11.4547215,,,,,,,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
arm,bulta,skyffla,klippa,klösa,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,5,5,5,space,13.1278358,,,,,,,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
leg,vandra,stampa,skejta,ströva,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,6,6,6,space,12.2500222,,,,,,,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
arm,hacka,sno,knycka,slipa,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,7,7,7,space,8.15496840002,,,,,,,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
leg,fly,tåga,stega,strutta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,8,8,8,space,8.16639229999,,,,,,,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
arm,greppa,slunga,fånga,norpa,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,9,9,9,space,31.4358961,,,,,,,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
leg,löpa,ränna,skutta,sparka,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,10,10,10,space,9.10825459997,,,,,,,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
leg,promenera,knalla,hoppa,cykla,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,11,11,11,space,11.3365845,,,,,,,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
arm,repa,rycka,daska,dunka,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,12,12,12,space,18.3045853,,,,,,,,,2021_Jun_02_1500,59.9447429409,sp13_replication_swe,1,71,
