type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,titta,lukta,skratta,gråta,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,space,8.2323035,,,,,,,,,2020_Dec_09_1334,60.0101777261,sp13_replication_swe,1,21,
training,ropa,smaka,sova,prata,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,space,13.5947126,,,,,,,,,2020_Dec_09_1334,60.0101777261,sp13_replication_swe,1,21,
training,le,grubbla,anta,rodna,,,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,space,4.0492324,,,,,,,,,2020_Dec_09_1334,60.0101777261,sp13_replication_swe,1,21,
training,falla,stanna,viska,vakna,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,space,6.5289006,,,,,,,,,2020_Dec_09_1334,60.0101777261,sp13_replication_swe,1,21,
training,stanna,sova,ropa,skratta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,3,,,,,space,8.2225737,b,10.0744558,return,899.1110753,space,42.5061452,,,2020_Dec_09_1334,60.0101777261,sp13_replication_swe,1,21,
training,le,grubbla,titta,falla,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,space,10.8693908,,,,,,,,,2020_Dec_09_1334,60.0101777261,sp13_replication_swe,1,21,
training,rodna,viska,gråta,lukta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,0,,,,,space,13.7921425,,,,,,,,,2020_Dec_09_1334,60.0101777261,sp13_replication_swe,1,21,
training,anta,vakna,smaka,prata,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,2,,,,,space,31.2889712,,,,,,,,,2020_Dec_09_1334,60.0101777261,sp13_replication_swe,1,21,
,,,,,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,m,64.7701325,,,,,,,2020_Dec_09_1334,60.0101777261,sp13_replication_swe,1,21,
training,le,grubbla,titta,falla,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,0,0,0,1,,,,,space,3.6283783,,,,,,,,,2020_Dec_09_1334,60.0101777261,sp13_replication_swe,1,21,
training,rodna,viska,gråta,lukta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,0,1,1,0,,,,,space,9.9574175,,,,,,,,,2020_Dec_09_1334,60.0101777261,sp13_replication_swe,1,21,
training,anta,vakna,smaka,prata,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,0,2,2,2,,,,,space,15.7541036,,,,,,,,,2020_Dec_09_1334,60.0101777261,sp13_replication_swe,1,21,
training,stanna,sova,ropa,skratta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,0,3,3,3,,,,,space,7.7491246,,,,,,,,,2020_Dec_09_1334,60.0101777261,sp13_replication_swe,1,21,
leg,jogga,knalla,stampa,halta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,,,,,0,0,0,0,space,6.7776043,b,132.2491505,,,,,space,2.3170038,2020_Dec_09_1334,60.0101777261,sp13_replication_swe,1,21,
leg,halka,fly,skejta,snava,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,,,,,0,1,1,1,space,14.8631504,,,,,,,,,2020_Dec_09_1334,60.0101777261,sp13_replication_swe,1,21,
leg,skynda,linka,svassa,kila,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,,,,,0,2,2,2,space,26.6097487,,,,,,,,,2020_Dec_09_1334,60.0101777261,sp13_replication_swe,1,21,
arm,nypa,borsta,karva,svabba,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,,,,,0,3,3,3,space,21.292903,,,,,,,,,2020_Dec_09_1334,60.0101777261,sp13_replication_swe,1,21,
arm,greppa,knycka,skura,linda,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,,,,,0,4,4,4,space,5.5926204,,,,,,,,,2020_Dec_09_1334,60.0101777261,sp13_replication_swe,1,21,
leg,strutta,smyga,trippa,lunka,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,,,,,0,5,5,5,space,20.7939506,,,,,,,,,2020_Dec_09_1334,60.0101777261,sp13_replication_swe,1,21,
