type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,vakna,stanna,falla,rodna,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,space,15.8712541,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
training,viska,prata,titta,anta,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,space,6.43046989999,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
training,sova,ropa,le,skratta,,,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,space,5.56438289999,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
training,smaka,grubbla,gråta,lukta,,,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,space,7.03087629998,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
training,lukta,viska,gråta,grubbla,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,3,,,,,space,5.27707830002,b,8.6246221,return,13.6748756,space,20.2946698,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
training,smaka,stanna,anta,titta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,0,,,,,space,5.74351140001,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
training,prata,rodna,sova,ropa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,space,5.27812860001,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
training,falla,skratta,vakna,le,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,1,,,,,space,4.7628651,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
arm,skura,signera,vika,daska,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,5.44275340001,b,5.4429656,,,,,space,2.03369549999,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
leg,trampa,jogga,lunka,rusa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,4.53011249998,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
leg,traska,snubbla,vingla,vackla,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,2,2,2,space,4.3361854,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
arm,peta,svabba,fila,snärta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,3,3,3,space,5.0104037,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
leg,ragla,flanera,marschera,löpa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,4,4,4,space,7.081408,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
arm,rota,bulta,ösa,slipa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,5,5,5,space,7.42501589999,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
leg,stappla,glida,kila,stampa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,6,6,6,space,6.52858970003,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
arm,linda,nypa,pilla,putta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,7,7,7,space,5.57874300002,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
leg,snava,strutta,stega,ränna,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,8,8,8,space,7.2952701,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
leg,kliva,tåga,halka,skynda,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,9,9,9,space,5.634162,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
arm,polera,rista,piska,klippa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,10,10,10,space,7.2131966,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
arm,repa,norpa,borsta,karva,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,11,11,11,space,8.0473829,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
arm,klösa,hacka,fånga,knacka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,12,12,12,space,6.9892209,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
leg,stövla,springa,svaja,skutta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,13,13,13,space,7.03971450002,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
leg,promenera,ila,vanka,stiga,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,14,14,14,space,5.27838979999,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
arm,klappa,skala,slunga,klicka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,15,15,15,space,7.29099339998,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
leg,smyga,hoppa,knalla,skrida,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,16,16,16,space,8.01344830001,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
arm,sno,greppa,plocka,hiva,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,17,17,17,space,6.6182269,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
arm,gripa,dunka,banka,grabba,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,18,18,18,space,7.00649839998,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
arm,knycka,hissa,tvätta,slå,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,19,19,19,space,4.3514444,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
leg,gå,ströva,sparka,knäa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,20,20,20,space,6.7233937,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
arm,kasta,skrubba,fläta,skyffla,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,21,21,21,space,9.67724020002,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
leg,vada,trippa,stå,linka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,22,22,22,space,11.1502392,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
leg,tassa,halta,cykla,skejta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,23,23,23,space,6.0465385,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
leg,fly,pinna,vandra,svassa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,24,24,24,space,10.7812113,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
arm,vira,gnugga,torka,rycka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,25,25,25,space,7.11502929998,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
,,,,,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
training,smaka,stanna,lukta,vakna,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,1,1,1,0,0,0,0,0,0,0,3,,,,,space,28.4231743,,,return,733.3597833,space,36.0131267,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
training,rodna,falla,gråta,ropa,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,1,1,1,0,0,0,0,0,1,1,0,,,,,space,10.9609618,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
training,grubbla,le,skratta,viska,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,1,1,1,0,0,0,0,0,2,2,2,,,,,space,22.6920625,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
training,prata,sova,titta,anta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,1,1,1,0,0,0,0,0,3,3,1,,,,,space,6.89381040001,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
,,,,,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,m,2.32598589998,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
training,smaka,stanna,lukta,vakna,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,1,1,1,1,0,1,0,0,0,0,3,,,,,space,6.1942613,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
training,rodna,falla,gråta,ropa,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,1,1,1,1,0,1,0,0,1,1,0,,,,,space,8.69756940001,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
training,grubbla,le,skratta,viska,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,1,1,1,1,0,1,0,0,2,2,2,,,,,space,8.50619670001,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
training,prata,sova,titta,anta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,1,1,1,1,0,1,0,0,3,3,1,,,,,space,8.91448559999,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
,,,,,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,m,9.06340069999,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
training,smaka,stanna,lukta,vakna,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,1,1,1,2,0,2,0,0,0,0,3,,,,,space,6.86699309997,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
training,rodna,falla,gråta,ropa,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,1,1,1,2,0,2,0,0,1,1,0,,,,,space,4.90652729999,,,,,,,,,2020_Dec_11_1037,59.9651962039,sp13_replication_swe,1,23,
