type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,titta,smaka,prata,anta,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,space,9.32520149974,,,,,,,,,2021_May_12_1503,60.5450386229,sp13_replication_swe,1,57,
training,lukta,grubbla,sova,skratta,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,space,5.21694019996,,,,,,,,,2021_May_12_1503,60.5450386229,sp13_replication_swe,1,57,
training,ropa,vakna,stanna,rodna,,,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,space,4.72608630033,,,,,,,,,2021_May_12_1503,60.5450386229,sp13_replication_swe,1,57,
training,falla,le,viska,gråta,,,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,space,4.05254229996,,,,,,,,,2021_May_12_1503,60.5450386229,sp13_replication_swe,1,57,
training,rodna,ropa,lukta,viska,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,space,4.96024639998,b,4.04136530031,return,23.2773114,space,7.97778580012,,,2021_May_12_1503,60.5450386229,sp13_replication_swe,1,57,
training,falla,stanna,titta,prata,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,space,11.2563254,,,,,,,,,2021_May_12_1503,60.5450386229,sp13_replication_swe,1,57,
training,vakna,grubbla,smaka,skratta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,space,4.9310172,,,,,,,,,2021_May_12_1503,60.5450386229,sp13_replication_swe,1,57,
training,sova,le,anta,gråta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,space,4.49966689991,,,,,,,,,2021_May_12_1503,60.5450386229,sp13_replication_swe,1,57,
arm,skala,signera,hissa,plocka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,8.06034669979,b,2.60946580023,,,,,space,1.51644109981,2021_May_12_1503,60.5450386229,sp13_replication_swe,1,57,
leg,trampa,traska,skrida,vanka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,8.60018559964,,,,,,,,,2021_May_12_1503,60.5450386229,sp13_replication_swe,1,57,
