type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,grubbla,gråta,skratta,falla,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,space,16.203772,,,,,,,,,2021_Feb_10_1034,59.9492347968,sp13_replication_swe,1,31,
training,ropa,le,vakna,prata,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,space,23.3185917996,,,,,,,,,2021_Feb_10_1034,59.9492347968,sp13_replication_swe,1,31,
training,lukta,stanna,rodna,anta,,,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,space,8.97828119993,,,,,,,,,2021_Feb_10_1034,59.9492347968,sp13_replication_swe,1,31,
training,titta,sova,smaka,viska,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,space,9.92899250053,,,,,,,,,2021_Feb_10_1034,59.9492347968,sp13_replication_swe,1,31,
training,titta,sova,grubbla,smaka,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,2,,,,,space,17.5415594,b,11.6085299002,return,674.0640505,space,30.6455839006,,,2021_Feb_10_1034,59.9492347968,sp13_replication_swe,1,31,
training,stanna,le,rodna,lukta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,0,,,,,space,7.37341360003,,,,,,,,,2021_Feb_10_1034,59.9492347968,sp13_replication_swe,1,31,
training,prata,viska,anta,vakna,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,1,,,,,space,13.3139251005,,,,,,,,,2021_Feb_10_1034,59.9492347968,sp13_replication_swe,1,31,
training,skratta,falla,ropa,gråta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,space,11.5067101,,,,,,,,,2021_Feb_10_1034,59.9492347968,sp13_replication_swe,1,31,
,,,,,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,m,2.70525189955,,,,,,,2021_Feb_10_1034,59.9492347968,sp13_replication_swe,1,31,
training,skratta,falla,ropa,gråta,LEG,få göra en rytmisk rörelse med dina fötter,Experimentledaren kommer nu att visa dig den rytmiska rörelsen som du ska göra med dina fötter. Du kommer att få gott om tid för att öva på den innan du börjar med uppgiften.,0,0,0,0,,,,,0,0,0,0,1,0,1,0,0,0,0,3,,,,,space,4.99295280036,,,,,,,,,2021_Feb_10_1034,59.9492347968,sp13_replication_swe,1,31,
