type,word1,word2,word3,word4,BlockType,ShortInstr,LongInstr,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,word_presentation_practice.thisRepN,word_presentation_practice.thisTrialN,word_presentation_practice.thisN,word_presentation_practice.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
training,skratta,prata,smaka,falla,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,space,8.9485327,,,,,,,,,2021_Feb_19_1027,59.8712050635,sp13_replication_swe,1,36,
training,viska,le,rodna,anta,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,space,5.3262592,,,,,,,,,2021_Feb_19_1027,59.8712050635,sp13_replication_swe,1,36,
training,grubbla,vakna,lukta,sova,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,space,15.3620446,,,,,,,,,2021_Feb_19_1027,59.8712050635,sp13_replication_swe,1,36,
training,ropa,stanna,gråta,titta,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,space,5.9183637,,,,,,,,,2021_Feb_19_1027,59.8712050635,sp13_replication_swe,1,36,
training,gråta,titta,stanna,rodna,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,2,,,,,space,6.4431216,b,8.1075615,return,10.9975877,space,26.3896627,,,2021_Feb_19_1027,59.8712050635,sp13_replication_swe,1,36,
training,skratta,viska,vakna,smaka,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,3,,,,,space,6.7550084,,,,,,,,,2021_Feb_19_1027,59.8712050635,sp13_replication_swe,1,36,
training,anta,grubbla,sova,prata,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,1,,,,,space,11.6996297,,,,,,,,,2021_Feb_19_1027,59.8712050635,sp13_replication_swe,1,36,
training,lukta,le,ropa,falla,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,0,,,,,space,9.0104103,,,,,,,,,2021_Feb_19_1027,59.8712050635,sp13_replication_swe,1,36,
leg,tassa,halta,cykla,skejta,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,space,7.1852743,b,5.6432787,,,,,space,3.7668719,2021_Feb_19_1027,59.8712050635,sp13_replication_swe,1,36,
leg,kliva,tåga,halka,skynda,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,space,5.6430806,,,,,,,,,2021_Feb_19_1027,59.8712050635,sp13_replication_swe,1,36,
arm,rota,bulta,ösa,slipa,CONTROL,tyst få hålla orden i minnet,"Den här gången behöver du alltså inte utföra några rörelser, utan endast hålla orden tyst i minnet.",0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,2,2,2,space,6.1451206,,,,,,,,,2021_Feb_19_1027,59.8712050635,sp13_replication_swe,1,36,
